"model","experiment","ensemble","variable","year","value","units"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1938,0.000674417306831887,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1939,0.000682378976539247,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1940,0.000690012626414777,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1941,0.000696833543759318,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1942,0.000703916378006499,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1943,0.000710707475067995,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1944,0.00071646828765079,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1945,0.000723253885785442,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1946,0.000731286874333135,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1947,0.000737936233399733,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1948,0.000745541870935266,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1949,0.000753626248166702,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1950,0.000760590513298304,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1951,0.000768183099077424,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1952,0.000776543750001719,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1953,0.000784875447391767,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1954,0.000791603527635468,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1955,0.000798999451044348,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1956,0.000807721942224852,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1957,0.000817183820894536,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1958,0.000824452146731699,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1959,0.000832364961458336,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1960,0.000840837428214544,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1961,0.000849532843970869,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1962,0.000857541695570709,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1963,0.000865675011725799,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1964,0.000874190421245891,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1965,0.000883742433461339,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1966,0.000892588770191302,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1967,0.000901668611410339,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1968,0.000909959117734629,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1969,0.000918335617329149,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1970,0.000928809906021277,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1971,0.000938845690003159,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1972,0.000948593765151446,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1973,0.000957025309102249,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1974,0.000965698984559645,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1975,0.000975742356941808,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1976,0.000986041065529479,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1977,0.000996460057191278,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1978,0.00100709757636876,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1979,0.00101657301236482,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1980,0.0010261313287324,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1981,0.00103586925122358,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1982,0.00104639306856992,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1983,0.00105809993067122,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1984,0.00106819340659073,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1985,0.00107903690945749,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1986,0.00108980502939872,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1987,0.00110058974215369,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1988,0.0011109049227715,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1989,0.00112303581312838,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1990,0.0011353289074807,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1991,0.00114544966830344,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1992,0.00115710665901693,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1993,0.00116906544053799,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1994,0.0011803047906976,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1995,0.00119192579058037,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1996,0.00120445934460356,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1997,0.00121624117928279,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1998,0.00122792903903217,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1999,0.00124043163117888,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1850,0.000288129493099255,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1851,0.000289471072942142,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1852,0.000291919071315257,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1853,0.00029455593133507,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1854,0.000297398911511665,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1855,0.000300066414124799,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1856,0.000302914360847267,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1857,0.000305853370619214,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1858,0.000308804848895061,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1859,0.000311526157652366,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1860,0.000314873579422278,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1861,0.000318485526475272,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1862,0.000321132246306205,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1863,0.00032391878779802,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1864,0.000327187113002294,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1865,0.000330650300076464,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1866,0.000334599353199129,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1867,0.000337267116670207,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1868,0.00034024814471846,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1869,0.000343413812522227,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1870,0.000346644573054435,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1871,0.000350546485268216,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1872,0.000353975250929696,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1873,0.000357548419744405,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1874,0.00036105149385496,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1875,0.000364288768500859,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1876,0.000367766875524588,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1877,0.000371762239360185,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1878,0.000375530301762305,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1879,0.000379153637149835,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1880,0.000382749433450814,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1881,0.000387123836863011,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1882,0.000390504415165004,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1883,0.000393924611844288,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1884,0.000398879340695078,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1885,0.000403195104079059,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1886,0.000406886610301406,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1887,0.000410541244128311,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1888,0.000414603791261763,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1889,0.000418872776492258,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1890,0.000423102633173802,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1891,0.000427410241173096,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1892,0.000431513631012844,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1893,0.000435960139652703,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1894,0.000440384656336557,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1895,0.000443886522518132,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1896,0.000448370171814677,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1897,0.000453791398393511,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1898,0.00045904693184397,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1899,0.000463381455198135,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1900,0.000466755448414468,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1901,0.000471356797451356,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1902,0.000477215018923045,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1903,0.00048105348196891,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1904,0.000485449452590071,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1905,0.000491231212674799,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1906,0.000496404947440052,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1907,0.000501272094055814,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1908,0.000506256923843596,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1909,0.000512274934980269,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1910,0.000517307300722818,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1911,0.000521007338412349,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1912,0.000526102396582123,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1913,0.000531713963475429,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1914,0.000537069961673302,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1915,0.000542681161580164,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1916,0.000548586487065072,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1917,0.000554549036756998,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1918,0.000559214206683036,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1919,0.000564454055766573,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1920,0.000570501128322961,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1921,0.000576726220515148,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1922,0.000581499011308892,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1923,0.000587041178599288,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1924,0.000593743553891042,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1925,0.00059950143634927,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1926,0.00060582091969046,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1927,0.000613096900913055,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1928,0.000617737775284202,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1929,0.000623548494917782,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1930,0.000630815883009239,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1931,0.000636914452897178,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1932,0.000643503342107943,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1933,0.000650595637143006,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1934,0.000656501339322416,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1935,0.000662680804433887,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1936,0.000669968796225427,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1937,0.00067558947361688,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1938,0.000682543281835742,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1939,0.000691010036199572,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1940,0.000698773482477244,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1941,0.000705721061731982,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1942,0.000712845739985316,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1943,0.000719749672422764,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1944,0.0007252250902767,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1945,0.00073207451399711,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1946,0.000740378963079018,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1947,0.000746937915155336,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1948,0.000754665746199796,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1949,0.000763009934837914,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1950,0.000769926945191386,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1951,0.000777611399157173,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1952,0.000786280064068179,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1953,0.000794783915412599,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1954,0.000801272764905134,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1955,0.000808599805429148,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1956,0.000817756049024051,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1957,0.000827688837031269,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1958,0.00083485114019646,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1959,0.000842709271901397,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1960,0.000851391836514673,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1961,0.000860166697793361,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1962,0.000868219864195491,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1963,0.000876222973885576,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1964,0.00088490084333746,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1965,0.000894721308759765,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1966,0.000903604811807237,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1967,0.000912982790728092,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1968,0.000921199527440195,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1969,0.000929258039590892,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1970,0.000940327921101296,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1971,0.000950699551834092,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1972,0.000960555832948419,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1973,0.000969029460326236,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1974,0.000977521263973121,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1975,0.000987924609813245,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1976,0.000998442345233163,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1977,0.00100900734817347,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1978,0.00102008143816169,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1979,0.00102941954690006,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1980,0.00103910777934534,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1981,0.00104858519491316,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1982,0.00105949984901473,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1983,0.00107149355580296,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1984,0.00108169174057623,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1985,0.00109274430911886,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1986,0.00110346427953365,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1987,0.00111451654819738,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1988,0.0011246904108677,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1989,0.00113730482149875,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1990,0.00115000645908749,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1991,0.00115974592963901,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1992,0.00117165241773394,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1993,0.00118402429095862,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1994,0.00119521588890945,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1995,0.00120711318885199,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1996,0.00121992276236608,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1997,0.00123171419782712,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1998,0.00124352802972109,"mol mol-1"
"GFDL-ESM4","1pctCO2","r1i1p1f1","co2",1999,0.00125610874281907,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1850,0.00028697764299886,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1851,0.00028738741297616,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1852,0.000287809507884586,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1853,0.000288435142133222,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1854,0.000288371542647258,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1855,0.00028820639425893,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1856,0.000288928883269917,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1857,0.000288829320767314,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1858,0.000288846708843567,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1859,0.000289241219417043,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1860,0.000288830904147082,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1861,0.000288254935614537,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1862,0.000288855781455286,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1863,0.000289516425082713,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1864,0.000290085040808497,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1865,0.000290143175147072,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1866,0.000290143861715776,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1867,0.000290226666973298,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1868,0.000290138819979573,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1869,0.000290559945388888,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1870,0.000290128194077119,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1871,0.000290561310440666,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1872,0.000291874854943617,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1873,0.000292095896609754,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1874,0.000292613178701742,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1875,0.000293418814719072,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1876,0.000294061235336189,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1877,0.000294321193618795,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1878,0.00029411114652739,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1879,0.00029377704956756,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1880,0.000294011923770149,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1881,0.000294822845832418,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1882,0.00029497567817956,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1883,0.000294371489137807,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1884,0.00029406651079164,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1885,0.000293958330581768,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1886,0.000294135962365165,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1887,0.000295010400374278,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1888,0.00029637810173181,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1889,0.000295889940032789,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1890,0.000295192267772223,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1891,0.000295486242748053,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1892,0.000296286051737809,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1893,0.000296812740296379,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1894,0.000297112242537894,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1895,0.000297658176639642,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1896,0.00029774119383954,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1897,0.000297759431888883,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1898,0.000298345326281031,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1899,0.000299244005593163,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1900,0.000299936874692106,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1901,0.000300357299894857,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1902,0.000300857952838954,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1903,0.000301709517655354,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1904,0.000301638382519835,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1905,0.000301365714478707,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1906,0.000301066631103838,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1907,0.000301408707438561,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1908,0.000301988922341731,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1909,0.00030189151121765,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1910,0.000302443866184621,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1911,0.000304209220043314,"mol mol-1"
"GFDL-ESM4","esm-hist","r1i1p1f1","co2",1912,0.000304029033629512,"mol mol-1"
